order_id,latency_ns
40877,500
40859,46100
40880,2400
40719,464700
40881,500
40863,49000
40871,30000
40883,500
40882,2600
40884,500
40712,493800
40885,500
40886,400
40839,121400
40887,500
40888,400
40879,27600
40857,82600
40858,80600
40889,500
40821,181100
40892,500
40891,2600
40895,500
40894,3100
40898,700
40900,400
40899,5500
40896,12500
40903,900
40912,500
40907,12100
40914,600
40906,19600
40911,8900
40915,500
40878,96300
40917,500
40918,500
40916,4600
40920,500
40922,500
40931,500
40923,17100
40932,600
40925,15700
40933,500
40935,500
40936,600
40927,20600
40937,500
40930,18200
40919,41600
40938,600
40940,500
40926,33800
40942,500
40924,43200
40929,33100
40944,500
40928,40500
40939,14800
40945,500
40921,59100
40946,600
40934,34000
40948,400
40684,712900
40949,500
40793,448200
40952,700
40953,700
40941,34200
40955,500
40954,2700
40901,130700
40957,500
40910,117200
40958,500
40956,5900
40959,500
40961,500
40951,29100
40962,500
40964,400
40788,501600
40965,500
40913,130500
40966,500
40963,9100
40778,532000
40968,600
40967,3500
40970,500
40972,500
40943,78100
40973,400
40978,600
40947,79900
40982,500
40981,2400
40950,82100
40985,500
40980,13500
40986,500
40988,500
40989,500
40990,400
40984,15300
40991,500
40908,205900
40992,400
40993,500
40996,600
40994,5100
40998,500
40983,39500
40999,600
40997,5600
41000,400
40960,99600
40969,77600
41001,600
41002,500
40741,712300
41004,500
41003,3000
40737,729400
41009,400
41008,2700
41011,400
41014,600
41016,400
41006,24600
41013,8400
41022,400
41017,14600
41012,27300
41023,500
41020,9700
41025,400
41007,46600
41027,500
41028,500
41031,500
41032,500
41021,28400
41034,400
41036,400
41026,23600
41035,4400
41037,500
41039,500
41033,15700
41029,25800
41044,500
41046,600
41042,9800
41047,500
41038,24100
41052,500
41049,7400
41055,600
41056,500
41045,28800
41058,400
41059,700
41061,600
41018,108200
41063,600
41024,98600
41048,38700
41067,400
41065,5400
41068,600
41069,500
40974,239100
41071,500
41041,77500
41019,133000
41075,500
41074,3100
41076,500
41072,11500
41073,8800
41080,600
41078,4900
41081,600
41082,600
41083,400
41085,500
41087,400
41089,500
41088,2800
41090,500
41092,500
41094,500
41095,400
41086,23100
41096,500
41030,169100
41097,500
41098,500
41015,213200
41100,600
41101,500
41070,80300
41102,400
41050,133700
41104,600
41107,700
41111,500
41114,500
41040,184700
41057,143200
41116,500
41117,500
41120,700
41121,500
41118,6600
41123,500
41066,141100
41091,75500
41051,180400
41084,95200
41124,500
41093,74500
41125,600
41126,500
41122,12100
41130,400
41129,4500
41127,10800
41131,500
41115,44400
41135,500
41137,500
41134,7400
41138,400
41077,152300
41139,500
41113,69600
41140,500
41060,203900
41141,700
41128,36500
41079,156500
41144,400
41142,4300
41145,400
41147,500
41148,500
41149,500
41054,242100
41151,500
41150,2800
41152,500
41153,500
41157,500
41161,600
41109,133800
41043,299000
41162,400
41163,500
41159,12200
41164,600
41154,26800
41165,500
41053,284700
41062,262800
41110,144500
41168,400
41167,2600
41169,400
41171,500
41156,41800
41173,500
40893,701000
41190,500
41179,29100
41177,34400
41176,37600
41191,500
41064,324400
41192,500
41193,500
41133,154500
41143,129800
41195,500
41196,500
41198,400
41199,500
40753,1180600
41200,600
41186,35800
41175,65100
41201,500
41119,213000
41204,400
41207,500
41185,54200
41208,400
41209,900
41212,400
41155,143500
41160,133000
41213,500
40902,776400
40905,771500
41158,141100
41132,204800
41214,500
41215,500
41172,108300
40904,782100
40743,1244900
41218,500
41146,182900
41219,500
41220,500
41112,277400
41103,296400
41108,288700
41221,500
41225,500
41174,127700
41228,400
41183,113800
41229,500
41230,500
41232,500
41105,319500
41234,500
41184,126300
41235,400
40742,1294600
41238,500
41242,600
41181,154300
41244,500
41182,157000
41246,400
40747,1311600
40897,874700
41136,278800
41248,500
41189,148500
41249,500
40909,854500
41250,500
41106,364100
41251,500
40756,1302000
41252,500
40745,1332700
41253,400
41257,400
41259,500
40890,922300
41206,133600
41260,500
41264,500
41170,235200
41265,500
41099,415700
41266,500
41267,500
41180,216600
41268,500
41187,200200
41269,500
41188,200100
41270,500
41271,400
40773,1306400
41217,132700
41227,110300
41273,500
41178,238100
41276,500
41278,500
41211,170700
41280,500
41281,500
41166,285800
41286,400
41231,136200
41287,500
41284,7800
41241,113600
41236,127100
41288,500
41005,709300
40979,776500
40995,737500
41289,500
41290,500
40987,762800
41293,500
41237,139700
41296,600
41203,229900
41297,600
40976,806200
41300,500
41302,400
41010,734000
41305,500
41272,82200
41306,500
40975,830200
40971,839800
41308,500
41307,2700
41311,800
41313,500
41314,500
41315,400
41295,46500
41316,500
40634,1764000
41317,500
41224,226000
41318,600
41261,137700
40112,3066600
40161,2945300
41319,500
40454,2209900
41320,500
41321,400
40977,862700
41323,500
41324,500
11906,79665200
11772,80035900
41326,500
41333,500
41332,3500
41330,9300
41336,500
41335,2800
41339,400
41340,500
41331,22300
41343,500
41344,500
41341,7700
41292,127300
41345,400
39936,4260100
41346,400
40128,3096000
40331,2580900
41349,400
41348,2900
41351,500
40466,2262100
41352,400
41210,356400
41245,264900
41353,500
41337,41200
38936,6891800
41354,400
38967,6821700
41355,500
41356,500
40136,3103500
41243,282200
41358,400
41359,500
41338,56400
40188,2971700
41360,500
40318,2653800
41362,600
11845,79927400
41363,400
41194,419500
38580,7826500
41365,400
38942,6909200
41366,500
11868,79873400
11544,80728400
41367,500
41371,500
41202,421100
41216,386800
41373,500
41374,400
38551,7947500
39045,6619800
41381,700
41378,7400
41382,800
41379,8300
41383,400
41385,400
39062,6601000
40181,3054200
40457,2371100
41197,468500
41386,400
41387,600
11747,80258800
41390,500
41256,334900
41393,500
41389,9900
41391,6000
41395,500
41310,216700
41397,500
41401,600
41399,5200
41342,152600
41403,500
40186,3088300
41405,500
40472,2387600
38866,7207900
41409,400
41410,600
38975,6940600
40076,3386300
41411,500
40190,3101700
40473,2403100
41412,500
41413,900
41419,500
41255,408100
41370,122000
41420,600
41421,600
41415,15100
41422,500
41423,400
41424,500
41425,500
41428,600
39021,6809600
41380,120900
41430,500
39022,6813400
39063,6713200
41432,600
41435,400
41427,20900
41437,600
41416,52500
41439,800
41440,600
41436,10800
41441,400
41431,25100
41388,132400
41434,19700
41445,600
41447,400
41438,25300
41451,600
41443,20800
41452,600
41454,500
41448,14900
41455,600
41398,144500
41457,400
41400,144500
41460,500
41458,4700
41461,600
41459,5800
41467,600
41442,60000
41468,400
41472,500
41474,400
41449,58300
41475,400
41477,400
39932,4601500
41478,500
41444,82400
41479,400
40074,3559700
41480,500
41481,500
41482,500
41486,500
41487,400
41394,227200
41418,169200
41464,55300
41492,500
40159,3382600
41501,500
40182,3336000
41347,383200
41502,600
41503,500
41446,136900
41505,400
41507,600
40450,2688900
41509,500
41291,539400
41334,434700
41510,500
41511,500
41512,500
41404,263600
41513,500
41515,800
41453,147400
41519,400
39014,7047900
41520,400
41521,700
39030,7015400
41523,600
40137,3510300
41525,500
41526,600
41426,241800
41527,300
38937,7317600
41529,400
41247,695500
41532,400
41376,381700
41533,500
41466,161600
41538,500
38564,8317200
41539,500
38952,7311500
41546,700
41547,400
41550,500
38962,7313600
41551,400
41433,287700
41429,299400
41553,400
41554,500
41555,500
41556,500
11768,80616900
41558,500
11858,80367600
11867,80347800
41559,600
38979,7296200
38996,7199300
39020,7134700
41560,500
41226,828600
41233,812800
41562,400
11752,80675500
11846,80420300
41568,400
41309,643700
41465,254100
40460,2816700
41570,400
41240,821400
41277,729100
41571,500
41572,500
41573,500
41469,256800
38862,7628600
41574,500
41578,500
38928,7470300
39013,7201300
41579,500
41584,500
39028,7180700
41312,682400
41585,400
41384,500000
41586,400
40059,3865000
41587,500
41588,500
41590,600
41262,816200
41591,600
38949,7452800
41594,500
40114,3750400
41298,737200
41596,500
38477,8683800
41598,600
41599,500
38961,7441300
41600,400
41357,602600
41369,571600
41602,500
41603,600
41604,600
41450,379200
39018,7253200
41605,600
39026,7238100
41606,400
41223,951400
41239,915400
41607,500
41608,400
38576,8442800
41610,400
41611,500
40464,2916300
41205,1010600
41299,777600
41612,500
41361,624900
41613,500
41614,500
41615,500
41456,393700
41462,380000
41463,378200
41285,825800
41372,605500
41616,500
41617,800
41620,400
41392,564600
41621,500
41470,374800
39057,7200500
41476,361900
41622,500
11835,80605700
41624,400
38986,7446000
41625,400
11902,80427300
41626,600
41627,400
39012,7327900
41629,500
39036,7276100
41222,1012300
41630,500
41631,500
41408,554300
39000,7373700
41634,500
41637,400
41328,770500
41350,717300
41638,400
41406,574800
41639,400
41414,560300
41322,791500
41640,400
11839,80639400
11746,80890800
41643,600
11859,80586100
41644,500
41645,400
41647,400
41648,500
41485,411500
41649,500
40458,3027300
41650,500
41377,682000
41653,500
41282,927700
41283,926000
41656,400
41657,500
41471,465200
41659,400
41660,500
41662,500
39038,7352500
41664,500
41665,500
41666,600
41327,844400
41263,1003700
41303,904400
41669,500
41329,848000
41396,677400
38973,7590400
41670,400
38985,7562200
41673,500
41675,500
41473,503300
38977,7593300
41676,500
41678,500
39023,7425500
41680,500
41682,500
41576,266900
41684,500
41688,600
39027,7441900
41304,956400
41689,500
38963,7662100
41690,500
39010,7489400
41695,600
41696,500
41274,1048900
41698,500
41699,500
41294,1008400
41700,500
41704,500
41301,1002400
41706,500
38995,7568400
41708,400
38989,7589000
41710,600
41712,400
41279,1074700
41713,500
41402,769600
41375,837200
41716,600
41717,500
38982,7681800
41719,800
41721,500
41722,500
41275,1105000
41407,774500
41646,179600
41597,306900
41724,400
41729,500
38988,7692300
41368,887000
38980,7713200
41730,500
41601,314900
41734,500
41735,400
38990,7648700
41258,1179900
41737,500
41739,500
41741,500
41417,797900
41743,400
41489,626000
41746,500
41747,500
38991,7674700
41750,500
41483,655900
38984,7753200
41751,400
41488,647300
41582,415600
41755,600
41754,4300
41756,500
41757,800
41254,1243000
41760,600
41763,500
41764,500
38993,7709800
41325,1083700
41577,459800
41765,500
41770,500
41767,7600
41771,500
41776,500
41780,500
41506,672200
41569,513300
41632,354700
41787,400
41786,3100
41789,500
41788,3500
41790,400
41534,627000
41490,733500
41791,500
41491,733400
41792,400
41565,550600
41797,400
41793,9300
41794,7700
41801,500
41798,6900
41802,500
41804,400
41805,500
41595,504900
41811,500
41808,8900
41809,8000
41813,400
41815,500
41816,600
41817,500
41623,463900
41818,400
41819,500
41753,155500
41814,13700
41484,818300
41823,600
41820,5600
41824,400
41821,6800
41825,500
41828,500
41829,600
41835,500
41832,6200
41836,500
41830,13800
41837,400
41834,8300
41842,500
41841,2600
41843,600
41838,13400
41839,12000
41845,500
41847,500
41844,6900
41849,400
41850,500
41848,4500
41851,500
41855,500
41853,4600
41857,500
41854,8100
41856,4700
41859,600
41840,48300
41862,400
41861,2600
41864,500
41852,33000
41863,4000
41865,500
41868,500
41858,27000
41831,90000
41869,400
41872,500
41866,20600
41874,500
41875,500
41860,42100
41878,500
41879,500
41870,26100
41871,24200
41880,500
41493,948700
41882,500
41885,500
41892,500
41575,765900
41894,400
41580,759200
41895,500
41896,500
41867,69800
41589,740600
41592,733000
41897,400
41810,213300
41827,169600
41494,983500
41901,500
41552,848200
41903,400
41905,600
41904,3100
41908,500
41909,600
41796,269900
41911,400
41822,214800
41912,500
41535,916100
41749,388500
41916,400
41766,354000
41919,400
41918,2500
41826,221400
41545,907500
41762,373300
41920,500
41563,862200
41923,900
41922,2200
41925,600
41927,500
41540,936500
41928,400
41799,307100
41929,500
41530,967100
41932,400
41933,500
41934,500
41795,331300
41937,400
41873,145000
41939,400
41557,924400
41940,400
41567,899500
41941,500
41633,734500
41942,500
41930,28600
41943,500
41783,382200
41944,400
41803,337700
41807,329200
41945,500
41947,500
41948,400
41881,152000
41759,446900
41950,500
41954,400
41500,1099200
41636,758100
41956,500
41960,400
41364,1445600
41748,502800
41961,400
41609,841700
41619,817900
41962,400
41769,457000
41963,500
41893,165000
41966,500
41779,445400
41967,500
41618,835400
41812,369800
41968,500
41524,1077200
41561,981600
41542,1031800
41969,500
41536,1051500
41971,500
41974,500
41972,4500
41978,500
41549,1036900
41581,955500
41981,500
41784,470300
41891,213800
41583,957900
41982,500
41635,829900
41641,810700
41986,500
41663,769700
41988,600
41495,1198400
41658,788500
41989,500
41990,600
41993,400
41899,224400
41995,500
41996,500
41913,198800
41915,195800
41997,500
41642,844300
41998,400
41775,532300
41876,287000
41564,1047100
41889,261500
42000,500
42002,500
41498,1223400
41543,1112500
42003,400
41566,1055100
42005,400
41877,302300
41496,1236400
42007,500
41593,996700
41674,795900
41900,257500
42009,500
41800,504700
42010,500
42011,500
41890,291600
42015,500
41949,162300
42019,500
41516,1223300
41977,104700
42023,400
41528,1198400
41976,114600
42025,800
42029,400
42033,500
41938,222900
42034,500
42038,600
42040,500
41768,640300
41774,627400
42043,500
41906,321500
42044,500
41924,284700
41541,1209600
41497,1319000
42045,500
42048,500
42049,700
41531,1249600
42050,400
41740,734300
41806,582200
42051,500
41926,299100
41548,1212900
41628,1008800
42053,400
42054,600
41686,871200
41910,343300
42055,500
41514,1306800
41772,672100
42056,500
41781,654700
41917,333300
42057,400
41518,1305800
42060,500
42061,500
41693,872300
42064,400
42065,500
41668,944900
42069,600
42072,500
42073,400
41973,233600
41522,1328800
42074,400
41955,282100
42075,500
42078,500
41681,940100
42082,500
41508,1381700
42084,400
41714,873300
42085,500
41738,819900
41936,352600
42087,400
42088,400
41959,306000
42089,500
41732,845600
42090,500
42091,500
41537,1333600
41677,981100
42094,500
41965,306100
41985,256100
41504,1422100
41517,1393600
42096,400
41544,1329300
42098,500
42103,500
42104,500
41736,871900
41886,512300
42105,400
41499,1460900
41672,1028200
42106,500
41957,357600
42107,500
41884,526700
41964,343400
42108,400
41711,945000
41697,978000
42109,500
42111,500
41987,295200
41946,395900
41980,315400
42113,500
42115,500
42116,500
41773,816300
41953,391800
42119,500
41702,990700
42122,500
42123,500
41691,1025100
42126,400
41979,350700
42006,283200
42127,800
42129,500
41652,1131100
42130,400
41667,1099200
41671,1089600
42132,500
42134,500
42135,500
41745,926600
42136,500
41983,362000
41661,1129300
41694,1048600
42139,600
42141,500
42140,2700
41685,1081600
42143,500
42144,400
41951,459200
41975,400700
42148,400
42147,2500
42149,400
41683,1102300
41692,1080700
42151,500
42153,500
42155,500
41655,1184000
41726,1019000
42156,500
42152,9500
42150,15100
42157,500
42159,500
41731,1015600
42160,500
42008,354700
42161,500
41651,1208900
41720,1048500
42163,500
41931,550300
41952,502600
42164,500
42028,324000
42165,600
42166,500
41715,1070300
42036,316600
41703,1100500
42168,500
42031,330800
41914,606800
42169,500
42013,368400
41727,1055500
42173,500
41991,431400
42174,500
42039,329900
42175,500
41984,455600
42171,11500
42179,500
42177,4900
41958,531700
42182,400
42137,109900
42142,99500
42183,500
42184,400
41679,1202500
42186,500
42185,2700
42188,500
42032,377800
41733,1085200
41999,450400
42192,600
42193,500
41935,619000
42004,450700
41970,534500
42194,500
42001,462400
42195,600
42117,190700
42196,500
42198,500
42191,19500
42199,500
42014,442600
42200,500
42201,500
42086,284400
42178,60700
42204,500
42016,451300
42205,500
42176,74700
42131,185700
42206,500
42076,322400
42208,500
42207,2800
42210,500
42020,457600
42212,500
42112,244100
42213,500
42214,400
42154,155300
42162,135100
42046,413200
42215,500
42216,400
42217,600
42118,243500
42158,152900
42219,600
42209,24700
42218,4200
42220,500
42190,80000
42221,500
42222,500
42189,89300
42026,483700
42100,308500
42225,500
42223,5000
42224,4000
42226,500
42227,400
42230,1800
42228,3200
42231,400
42229,4900
42237,500
42236,2600
42240,400
42234,12900
42238,6100
42241,500
42244,500
42233,27200
42246,500
42232,34900
42247,500
42248,500
42253,500
42249,9700
42251,6200
42254,500
42255,600
42250,13200
42259,700
42258,2900
42263,500
42257,15400
42256,18500
42265,400
42261,11400
42267,500
42260,19000
42270,500
42271,500
42268,8400
42269,7300
42274,400
42272,4900
42275,500
42245,78800
42278,500
42264,35900
42281,500
42282,600
42276,16000
42284,500
42285,500
42243,109200
42287,400
42252,88300
42239,125700
42289,500
42242,121100
42290,500
42262,72500
42291,500
42292,600
42294,600
42280,36400
42286,21000
42266,72500
42297,500
42298,500
42295,6800
42296,6200
42273,64500
42299,500
42235,165400
42293,18900
42300,500
42288,33400
42303,500
42027,686100
42304,500
42302,7400
42277,73500
42301,11200
42307,500
42305,4700
42309,500
42312,500
42308,10300
42315,500
42314,3400
42279,97000
42316,500
42283,88400
42313,9400
42318,600
42321,500
42322,500
42320,5500
42323,600
42317,14000
42324,500
42326,600
42325,2800
42329,500
42306,57800
42333,500
42327,13300
42336,500
42332,12700
42334,7100
42339,500
42338,2500
42341,500
42331,27400
42337,12900
42344,600
42345,600
42342,8200
42346,500
42340,18900
42348,500
42330,47400
42351,500
42350,2500
42354,500
42356,400
42357,500
42355,5900
42360,400
42359,3400
42352,19700
42361,500
42343,44700
42362,500
42319,108100
42363,500
42367,500
42368,600
42370,500
42375,500
42373,4700
42377,400
42366,24900
42379,500
42378,3000
42380,500
42381,500
42383,500
42374,21700
42385,500
42386,500
42382,9300
42390,600
42389,2500
42372,42200
42391,500
42364,62300
42394,600
42384,25400
42396,500
42365,73200
42397,500
42371,65300
42398,500
42369,72200
42401,500
42399,5000
42404,500
42335,174300
42405,500
42407,500
42358,122700
42347,148700
42409,500
42408,2700
42411,500
42412,600
42410,5700
42415,600
42403,31000
42420,500
42417,7400
42421,600
42422,500
42392,77800
42423,500
42353,173500
42424,500
42425,500
42418,18400
42393,85100
42328,243100
42427,400
42428,400
42419,26100
42430,400
42432,500
42433,700
42400,84000
42436,500
42437,500
42416,51900
42438,800
42439,500
42402,92300
42414,63900
42440,500
42441,500
42442,500
42426,38500
42443,500
42431,28400
42406,93500
42445,500
42448,600
42451,500
42449,4900
42453,500
42454,400
42458,400
42456,5600
42450,21500
42460,500
42455,14000
42452,23200
42463,600
42462,3100
42464,500
42465,500
42461,10200
42466,400
42457,24600
42467,500
42470,500
42469,2700
42471,500
42473,600
42468,13300
42474,400
42476,500
42472,11000
42477,500
42475,6400
42478,500
42413,166500
42446,84800
42480,400
42483,500
42479,11600
42481,6200
42485,600
42486,500
42482,9800
42489,500
42490,500
42487,9000
42492,500
42484,21100
42494,600
42496,500
42349,370500
42488,21700
42497,500
42491,15500
42493,11300
42499,500
42498,2800
42504,500
42501,7100
42507,500
42509,600
42435,193700
42512,500
42502,27100
42513,500
42515,500
42500,41300
42505,28600
42517,600
42516,3100
42495,62500
42518,600
42519,500
42521,400
42526,500
42310,548800
42527,600
42523,10400
42508,53800
42522,15200
42528,400
42506,61900
42530,400
42503,74500
42531,400
42533,600
42525,24700
42534,500
42434,267800
42311,571300
42536,1500
42537,500
42511,69200
42529,21500
42540,500
42524,43300
42541,500
42542,600
42514,74400
42543,500
42539,11400
42544,400
42545,500
42510,93500
42546,500
42547,500
42548,500
42550,500
42520,77200
42535,36900
42551,500
42387,427300
42553,600
42376,457700
42556,600
42554,5300
42558,600
42555,8500
42557,5400
42559,900
42560,500
42561,500
42562,500
42444,312000
42566,600
42532,90400
42395,449800
42570,600
42567,8300
42573,500
42459,307100
42574,500
42538,98100
42549,71900
42579,500
42581,500
42583,500
42569,45300
42585,500
42429,417600
42586,500
42584,5400
42588,500
42589,500
42580,22500
42591,500
42578,32200
42592,500
42388,543200
42595,400
42575,58800
42564,92000
42597,500
42596,2700
42590,19500
42594,10700
42598,600
42565,98600
42552,134200
42600,500
42602,600
42601,2800
42604,500
42606,500
42603,7600
42611,500
42593,44600
42613,500
42614,500
42615,400
42619,600
42605,34600
42568,137700
42620,600
42607,34600
42621,500
42563,161200
42622,600
42609,36700
42623,600
42571,144000
42625,400
42632,400
42587,114800
42617,41300
42633,600
42635,500
42610,67000
42618,47500
42638,1900
42639,500
42640,500
42576,170500
42641,400
42599,104300
42643,600
42447,521600
42646,500
42648,500
42649,500
42651,500
42647,10400
42582,175200
42653,500
42654,500
42650,10600
42037,1573900
42655,500
42042,1563900
42658,500
42659,500
42630,71400
42664,500
42577,226000
42666,600
42667,400
42668,400
42572,249600
42671,400
42616,137500
42626,109700
42673,500
42662,27200
42674,400
42608,164500
42677,500
42627,120100
42628,118900
42678,400
42681,500
42683,400
42612,177500
42686,500
42687,500
42675,30900
42690,500
42692,500
42642,122300
42652,97500
42693,500
42644,119500
42694,500
42676,45900
42695,400
42661,84600
42696,500
42697,500
42698,400
42211,1252900
42700,500
42701,900
42705,800
42645,223300
42708,600
42656,205200
42709,500
42657,205900
42710,500
42663,194600
42712,500
42679,159800
42714,500
42715,800
42665,202700
42717,400
42680,170600
42631,291300
42634,283400
42719,500
42682,173000
42720,500
42702,52200
42721,500
42637,287900
42670,209600
42722,500
42711,33200
42636,293900
42672,208300
42723,400
42669,218800
42725,500
42629,320500
42726,500
42727,500
42689,179500
42728,500
42729,500
42716,38900
42624,342000
42660,256600
42730,600
42707,65300
42734,500
42737,500
42740,1800
42742,400
42743,500
42713,79500
42699,192700
42745,500
42746,500
42747,500
42691,222300
42685,236900
42752,500
42753,500
42703,131500
42724,70800
42684,254600
42688,245100
42755,600
42756,500
42704,138600
42706,132000
42757,400
42754,9000
42759,500
42733,64600
42761,500
42765,500
42762,7100
42203,1522800
42769,700
42768,2800
42771,500
42775,500
42777,500
42778,500
42773,11000
42780,500
42776,9900
42766,32700
42785,500
42787,500
42781,13600
42793,500
42794,500
42774,47500
42796,500
42797,500
42789,22300
42782,38200
42798,500
42783,38200
42731,162900
42800,500
42801,500
42786,39200
42802,500
42788,37600
42803,500
42735,166700
42808,400
42804,9800
42811,500
42784,68800
42813,500
42732,197500
42814,600
42816,500
42810,15200
42812,10900
42817,400
42820,400
42819,3300
42822,500
42818,11000
42825,500
42823,5300
42826,600
42824,6000
42828,500
42829,500
42830,400
42831,500
42832,400
42834,600
42833,3000
42840,500
42835,12100
42842,1500
42844,400
42837,14900
42847,500
42851,400
42845,14000
42846,13300
42852,500
42849,8800
42855,400
42854,4300
42856,500
42857,500
42744,275000
42858,500
42805,127600
42859,500
42860,600
42863,500
42861,5000
42864,600
42815,118900
42718,360600
42868,500
42865,6500
42869,500
42764,254900
42779,221000
42809,146600
42870,500
42792,194000
42748,299700
42871,500
42806,159800
42872,500
42873,600
42877,500
42875,5300
42878,400
42838,98000
42772,259200
42880,400
42882,500
42850,82900
42883,400
42884,500
42791,230400
42853,79600
42885,500
42886,500
42848,97200
42763,301300
42795,227300
42889,400
42841,120100
42739,368400
42881,22700
42891,500
42887,11400
42893,400
42895,500
42892,8600
42896,400
42898,600
42900,500
42899,2600
42901,500
42905,500
42902,7500
42906,400
42907,400
42908,500
42904,11600
42897,29500
42910,500
42903,18600
42913,500
42911,6100
42914,500
42920,500
42918,4900
42917,8000
42921,500
42915,14800
42894,71400
42922,500
42909,36600
42927,500
42926,2700
42929,400
42931,500
42928,8000
42932,400
42916,41700
42933,500
42935,600
42936,400
42934,5400
42912,61000
42940,500
42938,5600
42945,400
42943,3900
42942,6400
42946,500
42947,500
42821,317100
42760,466000
42799,372900
42948,400
42925,58200
42952,500
42949,7300
42950,6200
42953,400
42770,458600
42954,600
42790,416900
42955,500
42951,11800
42957,500
42956,2700
42959,500
42958,2700
42961,500
42839,310800
42964,500
42963,2700
42965,500
42966,500
42960,15000
42968,500
42971,400
42924,119500
42969,6700
42976,500
42975,2600
42977,500
42974,7900
42983,500
42978,11900
42984,500
42972,27700
42985,600
42979,16300
42987,500
42990,600
42989,2700
42993,500
42973,48100
42944,126900
42962,78000
42994,500
42930,163000
42996,500
42992,12700
42999,500
43000,400
42937,160700
42986,37200
43001,400
42923,197300
43002,500
42967,91500
43003,600
43004,500
43005,500
43008,500
43006,5400
43007,3800
43010,500
42982,73400
42998,32800
43012,500
43013,600
43016,400
43014,4700
43017,500
43015,5200
43020,400
43021,400
42980,106100
43022,400
43025,500
42991,90900
43027,500
43029,500
43030,500
43031,500
42981,128600
42997,88500
43032,500
43034,500
43028,14900
43040,400
43036,9000
42941,250800
43042,500
43037,13500
43043,500
43041,5600
43044,500
42919,319100
43045,700
43047,500
43052,500
43039,30500
43053,400
43050,7400
43054,400
43049,12400
43051,9100
43057,500
43056,3000
43059,500
43060,400
43061,500
43062,400
43063,400
42970,229800
42988,186800
42939,310700
43055,21200
43064,400
43065,500
43058,18800
43068,500
43070,400
43019,123500
43069,3600
43074,600
43073,2700
43071,8200
43072,6700
43076,600
43077,400
43081,400
43080,2400
43084,400
43079,11900
43082,6400
43086,600
43087,500
43088,500
43085,8200
43091,600
43083,21400
43093,500
43096,500
43094,5300
43092,10800
43097,500
43098,500
43089,23500
43100,600
43018,199400
43066,82900
43107,500
43106,3000
43108,600
43103,12300
43110,500
43099,27900
43111,400
43112,500
43109,8400
43113,400
43078,87400
43116,500
43023,227900
43119,500
43122,500
43067,134800
43123,500
43124,400
43048,186800
43115,22600
42995,319600
43126,500
43033,227000
43127,500
43130,500
43131,400
43132,600
43135,500
43134,2600
43046,219400
43129,16600
43101,86200
43141,500
43137,9100
43143,500
43140,8200
43144,600
43145,500
43149,500
43148,4300
43150,400
43142,20800
43153,600
43154,500
43147,19800
43155,500
43157,500
43158,500
43156,4700
43159,500
43160,500
43161,500
43009,374200
43121,101200
43164,500
43128,90800
43165,500
43152,33000
43167,500
43169,500
43170,500
43146,58500
43173,500
43171,5100
43175,600
43176,500
43075,248800
43177,500
43118,145700
43179,500
43024,380400
43105,184300
43180,500
43120,149400
43182,500
43181,2700
43184,600
43172,30300
43185,500
43187,500
43162,61200
43151,88300
43168,48400
43188,500
43190,400
43125,161400
43191,400
43038,377100
43192,500
43174,47400
43102,225700
43194,400
43189,14300
43035,393000
43195,500
43186,27100
43193,7900
43178,49000
43199,400
43136,160600
43200,400
43090,278900
43201,400
43166,91900
43198,8900
43203,500
43204,500
43196,22500
43206,600
43205,2800
43114,237000
43208,500
43133,196600
43209,500
43207,7000
43211,500
43138,193000
43212,500
43210,5800
43219,400
43215,9300
43220,500
43213,17700
43222,500
43217,13500
43223,500
43224,500
43214,26200
43225,500
43227,500
43228,400
43229,500
43230,400
43026,511600
43233,500
43232,2600
43238,500
43234,9000
43236,5700
43239,400
43231,20000
43242,500
43240,5500
43243,500
43011,582800
43183,161300
43244,500
43249,900
43251,500
43252,500
43257,500
43247,22000
43258,500
43197,156600
43202,144300
43237,53700
43266,500
43260,14400
43267,500
43250,49600
43221,119400
43104,420800
43270,500
43273,500
43274,500
43264,27000
43276,500
43275,2800
43281,400
43284,500
43283,3400
43285,600
43282,8600
43265,54000
43286,500
43287,400
43288,500
43290,400
43241,128500
43291,500
43280,29300
43292,500
43259,85700
43293,400
43253,109200
43268,65600
43295,400
43294,2700
43298,500
43163,353900
43300,500
43299,3200
43248,138500
43303,800
43279,64700
43277,70200
43304,400
43226,203400
43305,400
43278,73000
43306,400
43307,500
43309,500
43311,400
43308,7700
43289,59500
43312,600
43313,500
43262,132600
43235,204700
43261,136600
43272,109500
43271,112500
43320,500
43256,174500
43302,49100
43323,500
43324,600
43263,161100
43328,500
43255,197700
43316,31900
43318,27900
43314,39100
43329,500
43315,38900
43322,21600
43330,500
43331,500
43332,600
43218,300600
43333,500
43327,19600
43335,600
43336,600
43325,32400
43297,106600
43337,500
43338,400
43319,52900
43339,500
43326,37900
43343,500
43296,126800
43321,60800
43344,500
43301,116100
43310,95800
43345,500
43346,500
43269,205400
43254,251300
43347,500
43348,600
43317,85400
43350,500
43351,800
43340,30900
43353,500
43354,500
43341,34300
43357,500
43216,368000
43359,500
43355,10500
43334,64900
43352,21400
43358,5900
43349,26200
43360,400
43361,500
43245,308000
43246,306300
43362,500
43363,500
43342,59100
43356,24000
43364,500
43366,400
43367,400
43365,5800
43369,400
43368,3200
43370,500
43372,500
43373,500
43371,8100
43378,500
43381,500
43374,17300
43382,500
42093,3365000
42102,3344000
43384,600
